Feature,Importance
NY.GDP.FCST.KD,0.0
NY.GDP.MKTP.PP.KD,0.0
SP.POP.1564.MA.IN,0.0
NY.GDP.FCST.CN,0.0
SP.POP.TOTL.MA.IN,0.0
per_allsp.ben_q1_tot,0.0
SP.POP.5559.MA.5Y,0.0
IQ.CPA.TRAD.XQ,0.0
per_si_allsi.cov_q2_tot,0.0
NY.GDP.FCST.CD,0.0
IS.RRS.TOTL.KM,0.0
IC.REG.COST.PC.ZS,0.0
IC.REG.COST.PC.MA.ZS,0.0
VC.IDP.NWCV,0.0
SP.POP.1564.FE.IN,0.0
DC.DAC.SVKL.CD,0.0
NY.GDP.MKTP.KN,0.0
per_si_allsi.cov_q3_tot,0.0
IC.IMP.CSDC.CD,0.0
LP.LPI.INFR.XQ,0.0
NE.TRD.GNFS.ZS,0.0
NV.AGR.TOTL.KD,0.0
NY.GDP.PCAP.PP.KD,0.0
NV.IND.MANF.CN,0.0
TM.TAX.MRCH.WM.AR.ZS,0.0
HD.HCI.OVRL.UB.MA,0.0
per_sa_allsa.cov_q2_tot,0.0
NE.DAB.TOTL.CN,0.0
BM.GSR.TOTL.CD,0.0
NE.DAB.TOTL.CD,0.0
NE.CON.TOTL.KN,0.0
HD.HCI.OVRL.UB.FE,0.0
TM.TAX.MANF.WM.FN.ZS,0.0
NV.IND.MANF.ZS,0.0
NE.CON.TOTL.CN,0.0
NV.IND.TOTL.CN,0.0
NV.AGR.TOTL.CD,0.0
NE.DAB.TOTL.KD,0.0
GE.PER.RNK.LOWER,0.0
NE.DAB.TOTL.KN,0.0
IP.IDS.RSCT,0.0
NE.GDI.FTOT.KN,0.0
NE.GDI.FTOT.CN,0.0
NE.GDI.STKB.CN,0.0
TM.VAL.MRCH.CD.WT,0.0
NE.GDI.TOTL.CD,0.0
TM.VAL.MRCH.WL.CD,0.0
NE.GDI.TOTL.KN,0.0
NE.IMP.GNFS.CN,0.0
BX.GSR.GNFS.CD,0.0
per_sa_allsa.cov_q5_tot,0.0
IE.PPI.ICTI.CD,0.0
TM.VAL.SERV.CD.WT,0.0
NE.EXP.GNFS.KD,0.0
per_sa_allsa.cov_q3_tot,0.0
NV.IND.TOTL.KD,0.0
TX.VAL.MRCH.CD.WT,0.0
NE.CON.PRVT.PC.KD,0.0
NE.CON.PRVT.CN.AD,0.0
HD.HCI.OVRL.LB,0.0
NV.SRV.TOTL.KN,0.0
DC.DAC.AUTL.CD,0.0
HD.HCI.OVRL.FE,0.0
HD.HCI.OVRL,0.0
NY.ADJ.DCO2.CD,0.0
NY.ADJ.DCO2.GN.ZS,0.0
IC.FRM.CORR.ZS,0.0
SP.REG.BRTH.RU.ZS,0.0
per_sa_allsa.cov_q1_tot,0.0
TX.VAL.SERV.CD.WT,0.0
TX.VAL.TECH.CD,0.0
SP.REG.BRTH.MA.ZS,0.0
SP.REG.BRTH.FE.ZS,0.0
IC.PRP.PROC,0.0
NV.SRV.TOTL.KD,0.0
NV.SRV.TOTL.CN,0.0
MS.MIL.XPND.CD,0.0
NE.CON.GOVT.CD,0.0
NE.CON.PRVT.CN,0.0
BM.GSR.CMCP.ZS,0.0
NE.CON.GOVT.KN,0.0
HD.HCI.OVRL.UB,0.0
HD.HCI.OVRL.MA,0.0
AG.LND.EL5M.UR.ZS,0.0
ST.INT.XPND.CD,0.0
NV.SRV.TOTL.CD,0.0
ST.INT.TVLX.CD,0.0
ST.INT.TRNX.CD,0.0
IC.IMP.CSBC.CD,0.0
HD.HCI.OVRL.LB.MA,0.0
ST.INT.RCPT.CD,0.0
TX.VAL.MRCH.WR.ZS,0.0
SP.POP.0014.TO,0.0
EN.GHG.CH4.AG.MT.CE.AR5,0.0
SP.POP.0014.MA.IN,0.0
SH.XPD.CHEX.GD.ZS,0.0
ER.H2O.FWIN.ZS,0.0
SH.XPD.OOPC.PC.CD,0.0
SE.SEC.UNER.LO.MA.ZS,0.0
SH.XPD.GHED.PP.CD,0.0
SH.XPD.GHED.PC.CD,0.0
SE.SEC.UNER.LO.ZS,0.0
ER.H2O.FWAG.ZS,0.0
SE.TER.CUAT.MS.FE.ZS,0.0
DT.TDS.DECT.CD,0.0
SH.XPD.CHEX.PC.CD,0.0
ER.FSH.CAPT.MT,0.0
SE.SEC.TCHR.FE.ZS,0.0
SE.TER.CUAT.ST.FE.ZS,0.0
SH.UHC.TOT2.ZS,0.0
SH.UHC.SRVS.CV.XD,0.0
DT.TDS.DPPG.CD,0.0
SE.XPD.CPRM.ZS,0.0
EN.POP.SLUM.UR.ZS,0.0
SE.XPD.TERT.PC.ZS,0.0
SH.UHC.FBP2.ZS,0.0
SG.DMK.SRCR.FN.ZS,0.0
SH.TBS.DTEC.ZS,0.0
DT.ODA.ODAT.KD,0.0
DT.ODA.ODAT.CD,0.0
SE.SEC.CUAT.LO.FE.ZS,0.0
SL.AGR.EMPL.MA.ZS,0.0
SE.SEC.CUAT.UP.MA.ZS,0.0
SE.SEC.CUAT.UP.ZS,0.0
SE.SEC.DURS,0.0
DT.NFL.UNEP.CD,0.0
SE.SEC.ENRL,0.0
SL.EMP.1524.SP.MA.ZS,0.0
SE.SEC.ENRL.UP.TC.ZS,0.0
FB.ATM.TOTL.P5,0.0
SE.SEC.ENRR.FE,0.0
SL.AGR.EMPL.ZS,0.0
SL.AGR.EMPL.FE.ZS,0.0
DT.ODA.OATL.KD,0.0
SL.AGR.0714.ZS,0.0
SE.SEC.NENR.FE,0.0
SE.SEC.PROG.FE.ZS,0.0
SI.SPR.PCAP,0.0
DT.NFL.UNWT.CD,0.0
SE.SEC.TCAQ.LO.ZS,0.0
ER.H2O.INTR.K3,0.0
SE.SEC.TCAQ.UP.FE.ZS,0.0
SI.POV.MPUN,0.0
SE.SEC.TCAQ.UP.ZS,0.0
SG.LAW.INDX,0.0
SH.SVR.WAST.MA.ZS,0.0
SG.TIM.UWRK.MA,0.0
SH.DYN.NMRT,0.0
SH.DYN.1519,0.0
EG.ELC.RNEW.ZS,0.0
EN.GHG.CO2.RT.GDP.PP.KD,0.0
EG.ELC.RNWX.KH,0.0
SH.STA.BASS.ZS,0.0
SH.STA.BASS.RU.ZS,0.0
SH.DYN.MORT,0.0
EN.GHG.CO2.PC.CE.AR5,0.0
SH.STA.AIRP.FE.P5,0.0
EN.GHG.CO2.LU.OS.MT.CE.AR5,0.0
EN.GHG.CO2.IP.MT.CE.AR5,0.0
SG.VAW.BURN.ZS,0.0
EN.ATM.PM25.MC.T1.ZS,0.0
EN.GHG.CO2.IC.MT.CE.AR5,0.0
SH.HIV.0014,0.0
SH.HIV.1524.FE.ZS,0.0
SH.HIV.INCD.14,0.0
EN.BIR.THRD.NO,0.0
EN.GHG.CH4.PI.MT.CE.AR5,0.0
EN.CLC.MDAT.ZS,0.0
EN.GHG.CH4.FE.MT.CE.AR5,0.0
SH.HIV.PMTC.ZS,0.0
SH.STA.HYGN.RU.ZS,0.0
SH.STA.HYGN.ZS,0.0
SH.DYN.1014,0.0
SH.DYN.0509,0.0
SH.STA.WASH.P5,0.0
EN.GHG.N2O.TR.MT.CE.AR5,0.0
SG.VAW.REAS.ZS,0.0
SH.STA.STNT.ZS,0.0
SH.STA.STNT.ME.ZS,0.0
EN.GHG.N2O.PI.MT.CE.AR5,0.0
EN.GHG.N2O.MT.CE.AR5,0.0
SH.STA.SMSS.ZS,0.0
SH.ANM.NPRG.ZS,0.0
EN.GHG.N2O.IC.MT.CE.AR5,0.0
SH.DTH.0509,0.0
EN.GHG.N2O.FE.MT.CE.AR5,0.0
SH.STA.POIS.P5,0.0
SH.DTH.1519,0.0
EG.ELC.ACCS.ZS,0.0
SH.DTH.2024,0.0
SH.DTH.MORT,0.0
EN.GHG.CO2.TR.MT.CE.AR5,0.0
SH.STA.ODFC.UR.ZS,0.0
SH.STA.ODFC.RU.ZS,0.0
SH.STA.MMRT,0.0
SL.EMP.SELF.FE.ZS,0.0
SE.SEC.CMPT.LO.MA.ZS,0.0
GC.TAX.YPKG.CN,0.0
PV.PER.RNK.LOWER,0.0
NY.GNP.PCAP.PP.KD,0.0
NY.GNS.ICTR.CD,0.0
SL.WAG.0714.FE.ZS,0.0
PA.NUS.ATLS,0.0
PA.NUS.PPP,0.0
GC.REV.XGRT.CN,0.0
PV.EST,0.0
PV.NO.SRC,0.0
PV.PER.RNK,0.0
SL.UEM.NEET.FE.ME.ZS,0.0
SL.UEM.BASC.MA.ZS,0.0
NY.GNP.PCAP.KD.ZG,0.0
SL.UEM.ADVN.ZS,0.0
PX.REX.REER,0.0
RL.PER.RNK,0.0
DT.NFL.BLAT.CD,0.0
SL.UEM.1524.NE.ZS,0.0
RQ.NO.SRC,0.0
RQ.PER.RNK,0.0
SL.UEM.1524.FE.ZS,0.0
SL.UEM.1524.FE.NE.ZS,0.0
SL.TLF.TOTL.IN,0.0
NY.GNP.PCAP.PP.CD,0.0
DT.DOD.DECT.CD,0.0
SE.SEC.AGES,0.0
SP.DYN.LE00.FE.IN,0.0
SP.POP.0014.FE.IN,0.0
SP.POP.0004.FE.5Y,0.0
NY.GDS.TOTL.CD,0.0
SP.M18.2024.FE.ZS,0.0
SP.M15.2024.FE.ZS,0.0
GC.TAX.INTT.CN,0.0
NY.GDY.TOTL.KN,0.0
NY.GNP.ATLS.CD,0.0
SP.DYN.LE00.MA.IN,0.0
NY.GNP.MKTP.CN,0.0
NY.GNP.MKTP.CN.AD,0.0
SN.ITK.MSFI.ZS,0.0
SP.DYN.IMRT.IN,0.0
SP.DYN.IMRT.FE.IN,0.0
DC.DAC.TOTL.CD,0.0
NY.GNP.MKTP.KD,0.0
GC.TAX.GSRV.VA.ZS,0.0
SP.DYN.AMRT.FE,0.0
DC.ODA.TOTL.CD,0.0
NY.GNP.MKTP.PP.CD,0.0
NY.GNP.MKTP.PP.KD,0.0
NY.GNP.PCAP.CN,0.0
GC.LBL.TOTL.CN,0.0
SL.TLF.PART.ZS,0.0
SL.TLF.PART.MA.ZS,0.0
FI.RES.XGLD.CD,0.0
SL.TLF.0714.SW.FE.TM,0.0
SE.PRM.DURS,0.0
SL.TLF.0714.FE.ZS,0.0
SE.PRM.NINT.ZS,0.0
SL.SRV.EMPL.MA.ZS,0.0
SL.SRV.0714.ZS,0.0
DT.NFL.PCBK.CD,0.0
SE.PRM.PRSL.ZS,0.0
DT.NFL.PNGC.CD,0.0
SE.PRM.TCHR,0.0
SL.IND.EMPL.FE.ZS,0.0
SL.TLF.INTM.ZS,0.0
SL.GDP.PCAP.EM.KD,0.0
SL.FAM.WORK.ZS,0.0
SL.FAM.WORK.MA.ZS,0.0
SL.EMP.WORK.ZS,0.0
SL.EMP.WORK.MA.ZS,0.0
SE.PRM.UNER.MA,0.0
SL.EMP.VULN.ZS,0.0
SL.EMP.VULN.FE.ZS,0.0
SL.EMP.TOTL.SP.ZS,0.0
SL.EMP.TOTL.SP.NE.ZS,0.0
SL.TLF.0714.SW.MA.TM,0.0
FX.OWN.TOTL.FE.ZS,0.0
SE.PRM.AGES,0.0
SL.TLF.0714.SW.ZS,0.0
SE.ADT.1524.LT.FE.ZS,0.0
SE.ADT.1524.LT.FM.ZS,0.0
SL.TLF.CACT.ZS,0.0
SL.TLF.CACT.NE.ZS,0.0
SE.ADT.LITR.FE.ZS,0.0
SE.ADT.LITR.ZS,0.0
FX.OWN.TOTL.ZS,0.0
SE.LPV.PRIM.FE,0.0
SE.LPV.PRIM.LD,0.0
SL.TLF.ADVN.FE.ZS,0.0
SE.LPV.PRIM.LD.MA,0.0
SL.TLF.ACTI.MA.ZS,0.0
FX.OWN.TOTL.SO.ZS,0.0
SL.TLF.ACTI.1524.MA.ZS,0.0
SE.PRE.DURS,0.0
SE.PRE.ENRR.MA,0.0
SL.TLF.0714.ZS,0.0
SL.TLF.0714.WK.ZS,0.0
SL.TLF.0714.WK.TM,0.0
FX.OWN.TOTL.PL.ZS,0.0
FX.OWN.TOTL.OL.ZS,0.0
GC.TAX.GSRV.CN,0.0
