Feature,Importance
AG.LND.TOTL.K2,0.0
per_sa_allsa.cov_pop_tot,0.0
BX.PEF.TOTL.CD.WD,0.0
AG.LND.TOTL.RU.K2,0.0
AG.SRF.TOTL.K2,0.0
AG.YLD.CREL.KG,0.0
BM.GSR.ROYL.CD,0.0
per_lm_alllm.cov_q1_tot,0.0
BX.GRT.EXTA.CD.WD,0.0
BX.GRT.TECH.CD.WD,0.0
per_allsp.adq_pop_tot,0.0
BX.GSR.CCIS.CD,0.0
BX.GSR.MRCH.CD,0.0
DT.TDS.DECT.GN.ZS,0.0
DT.TDS.DIMF.CD,0.0
FB.CBK.BRWR.P3,0.0
DT.TDS.DPPG.CD,0.0
EN.GHG.CO2.LU.DF.MT.CE.AR5,0.0
EN.GHG.CO2.LU.OL.MT.CE.AR5,0.0
EN.GHG.CO2.MT.CE.AR5,0.0
TM.TAX.TCOM.SM.FN.ZS,0.0
TM.TAX.TCOM.SM.AR.ZS,0.0
EN.GHG.CO2.RT.GDP.KD,0.0
EN.GHG.CO2.TR.MT.CE.AR5,0.0
TM.TAX.TCOM.BC.ZS,0.0
EN.GHG.N2O.AG.MT.CE.AR5,0.0
EN.GHG.N2O.IC.MT.CE.AR5,0.0
TM.TAX.MRCH.SR.ZS,0.0
IQ.CPA.TRAN.XQ,0.0
EN.GHG.N2O.TR.MT.CE.AR5,0.0
TM.TAX.MRCH.IP.ZS,0.0
TM.TAX.MRCH.BR.ZS,0.0
EN.GHG.N2O.WA.MT.CE.AR5,0.0
EN.MAM.THRD.NO,0.0
EN.POP.EL5M.RU.ZS,0.0
EN.URB.LCTY.UR.ZS,0.0
ER.H2O.FWIN.ZS,0.0
ER.H2O.FWTL.ZS,0.0
TM.TAX.MANF.BC.ZS,0.0
ER.H2O.INTR.K3,0.0
EN.GHG.CO2.IP.MT.CE.AR5,0.0
EN.GHG.CO2.BU.MT.CE.AR5,0.0
EN.GHG.CH4.TR.MT.CE.AR5,0.0
EG.ELC.RNWX.KH,0.0
EG.CFT.ACCS.RU.ZS,0.0
EG.CFT.ACCS.UR.ZS,0.0
EG.CFT.ACCS.ZS,0.0
TM.VAL.TRVL.ZS.WT,0.0
EG.ELC.ACCS.RU.ZS,0.0
TM.VAL.SERV.CD.WT,0.0
EG.ELC.ACCS.UR.ZS,0.0
EG.ELC.ACCS.ZS,0.0
EG.ELC.COAL.ZS,0.0
TM.VAL.MRCH.WL.CD,0.0
EG.FEC.RNEW.ZS,0.0
EN.GHG.CH4.PI.MT.CE.AR5,0.0
TM.VAL.MRCH.R4.ZS,0.0
EG.GDP.PUSE.KO.PP.KD,0.0
EG.USE.COMM.CL.ZS,0.0
EG.USE.COMM.GD.PP.KD,0.0
EN.ATM.PM25.MC.T3.ZS,0.0
TM.VAL.MRCH.CD.WT,0.0
EN.GHG.ALL.PC.CE.AR5,0.0
EN.GHG.CH4.BU.MT.CE.AR5,0.0
EN.GHG.CH4.FE.MT.CE.AR5,0.0
EN.GHG.CH4.MT.CE.AR5,0.0
SP.DYN.IMRT.FE.IN,0.0
MS.MIL.XPND.CN,0.0
IS.RRS.TOTL.KM,0.0
IS.SHP.GOOD.TU,0.0
SI.POV.MPUN,0.0
SE.PRM.NINT.ZS,0.0
SE.PRM.PRS5.MA.ZS,0.0
SE.PRM.PRSL.ZS,0.0
SH.XPD.PVTD.PP.CD,0.0
SE.PRM.REPT.MA.ZS,0.0
SH.XPD.PVTD.CH.ZS,0.0
SE.PRM.REPT.ZS,0.0
SH.XPD.OOPC.PC.CD,0.0
SE.PRM.TCAQ.ZS,0.0
SE.PRM.TCHR,0.0
SH.XPD.GHED.PC.CD,0.0
SE.PRM.TENR.FE,0.0
SE.PRM.UNER.MA,0.0
SE.SEC.AGES,0.0
SE.SEC.CMPT.LO.ZS,0.0
SH.XPD.EHEX.CH.ZS,0.0
SH.XPD.CHEX.PP.CD,0.0
SE.SEC.CUAT.LO.FE.ZS,0.0
SE.SEC.CUAT.LO.MA.ZS,0.0
SH.VAC.TTNS.ZS,0.0
SE.SEC.CUAT.LO.ZS,0.0
SE.SEC.CUAT.UP.MA.ZS,0.0
SH.UHC.TOT1.ZS,0.0
SE.SEC.DURS,0.0
SE.PRM.NINT.MA.ZS,0.0
SE.PRM.ENRR.MA,0.0
SE.PRM.ENRL,0.0
SL.EMP.1524.SP.MA.NE.ZS,0.0
SL.EMP.TOTL.SP.MA.ZS,0.0
PV.PER.RNK.UPPER,0.0
RL.EST,0.0
RL.PER.RNK.UPPER,0.0
SL.EMP.SELF.ZS,0.0
SL.EMP.SELF.MA.ZS,0.0
SL.EMP.SELF.FE.ZS,0.0
RQ.PER.RNK.LOWER,0.0
SE.ADT.1524.LT.MA.ZS,0.0
SE.ADT.LITR.MA.ZS,0.0
SL.EMP.1524.SP.NE.ZS,0.0
SL.EMP.1524.SP.FE.ZS,0.0
SE.PRM.CUAT.ZS,0.0
SE.LPV.PRIM,0.0
SL.AGR.EMPL.ZS,0.0
SE.LPV.PRIM.FE,0.0
SE.LPV.PRIM.LD.MA,0.0
SE.LPV.PRIM.MA,0.0
SE.PRE.ENRR,0.0
SE.PRE.ENRR.FE,0.0
SE.PRE.TCAQ.MA.ZS,0.0
SI.SPR.PCAP,0.0
SE.PRM.CUAT.FE.ZS,0.0
SE.PRM.CUAT.MA.ZS,0.0
SE.SEC.ENRL,0.0
SE.SEC.ENRL.GC,0.0
SE.SEC.ENRL.TC.ZS,0.0
SH.H2O.BASW.RU.ZS,0.0
SH.DTH.COMM.ZS,0.0
SH.DTH.IMRT,0.0
SH.DTH.INJR.ZS,0.0
SH.DYN.0509,0.0
SH.DYN.1519,0.0
SH.DYN.MORT.FE,0.0
SH.STA.MMRT.NE,0.0
SH.STA.MMRT,0.0
SH.DYN.MORT.MA,0.0
SH.STA.MALN.MA.ZS,0.0
SH.DYN.NCOM.ZS,0.0
SH.H2O.BASW.UR.ZS,0.0
SH.DTH.1014,0.0
SH.HIV.ARTC.ZS,0.0
SH.HIV.INCD.14,0.0
SH.IMM.IDPT,0.0
SH.MED.CMHW.P3,0.0
SH.STA.BASS.ZS,0.0
SH.STA.BASS.UR.ZS,0.0
SH.STA.BASS.RU.ZS,0.0
SH.STA.ARIC.ZS,0.0
SH.STA.ANVC.ZS,0.0
SH.STA.AIRP.P5,0.0
SH.MED.SAOP.P5,0.0
SH.DTH.2024,0.0
SH.DTH.0509,0.0
SE.SEC.ENRR,0.0
SG.DMK.SRCR.FN.ZS,0.0
SE.SEC.NENR.FE,0.0
SH.UHC.FBP2.ZS,0.0
SE.SEC.TCAQ.LO.FE.ZS,0.0
SE.SEC.TCHR.FE.ZS,0.0
SE.SEC.UNER.LO.FE.ZS,0.0
SE.SEC.UNER.LO.ZS,0.0
SE.TER.CUAT.MS.FE.ZS,0.0
SE.TER.CUAT.MS.ZS,0.0
SE.TER.ENRL.TC.ZS,0.0
SE.TER.ENRR.FE,0.0
SE.XPD.TERT.PC.ZS,0.0
SG.LAW.INDX,0.0
SH.STA.POIS.P5,0.0
SG.TIM.UWRK.MA,0.0
SH.STA.SUIC.FE.P5,0.0
SG.VAW.NEGL.ZS,0.0
SG.VAW.REAS.ZS,0.0
SH.STA.STNT.MA.ZS,0.0
SH.STA.STNT.FE.ZS,0.0
SH.STA.SMSS.ZS,0.0
SG.VAW.REFU.ZS,0.0
SH.ALC.PCAP.LI,0.0
SH.STA.POIS.P5.MA,0.0
SH.ANM.NPRG.ZS,0.0
PV.PER.RNK,0.0
SL.EMP.TOTL.SP.ZS,0.0
SL.EMP.VULN.FE.ZS,0.0
NV.IND.MANF.KN,0.0
NE.GDI.TOTL.CD,0.0
NE.GDI.TOTL.CN,0.0
NE.GDI.TOTL.KN,0.0
NE.IMP.GNFS.CD,0.0
NE.IMP.GNFS.KN,0.0
NV.AGR.TOTL.CD,0.0
NV.AGR.TOTL.KD,0.0
NV.IND.MANF.CD,0.0
NV.IND.MANF.KD,0.0
SL.UEM.1524.ZS,0.0
SL.UEM.1524.NE.ZS,0.0
NV.IND.MANF.ZS,0.0
SL.UEM.NEET.FE.ZS,0.0
NV.IND.TOTL.CN,0.0
NV.IND.TOTL.KD,0.0
SL.TLF.TOTL.IN,0.0
NV.SRV.EMPL.KD,0.0
NV.SRV.TOTL.KD,0.0
SL.TLF.PART.MA.ZS,0.0
SL.TLF.PART.FE.ZS,0.0
NY.ADJ.DKAP.CD,0.0
NY.ADJ.DMIN.CD,0.0
SL.TLF.INTM.FE.ZS,0.0
SL.TLF.CACT.ZS,0.0
NE.GDI.FTOT.KN,0.0
NE.GDI.FTOT.CN,0.0
NY.ADJ.ICTR.GN.ZS,0.0
NE.CON.PRVT.CD,0.0
SP.DYN.CBRT.IN,0.0
IT.NET.SECR,0.0
SP.DYN.AMRT.FE,0.0
LP.LPI.CUST.XQ,0.0
LP.LPI.INFR.XQ,0.0
MS.MIL.TOTL.P1,0.0
MS.MIL.XPND.CD,0.0
SH.MLR.TRET.ZS,0.0
NE.CON.GOVT.CD,0.0
NE.CON.GOVT.CN,0.0
NE.CON.GOVT.KN,0.0
NE.CON.PRVT.PP.CD,0.0
NE.GDI.FTOT.CD,0.0
NE.CON.PRVT.PP.KD,0.0
NE.CON.TOTL.CN,0.0
NE.CON.TOTL.KD,0.0
NE.CON.TOTL.ZS,0.0
NE.DAB.TOTL.CD,0.0
NE.DAB.TOTL.CN,0.0
NE.DAB.TOTL.KD,0.0
NE.DAB.TOTL.ZS,0.0
NE.EXP.GNFS.CD,0.0
NE.EXP.GNFS.KD,0.0
SL.UEM.NEET.ME.ZS,0.0
NY.ADJ.DPEM.CD,0.0
NY.ADJ.NNAT.CD,0.0
SL.EMP.VULN.MA.ZS,0.0
SL.MNF.0714.FE.ZS,0.0
NY.GDY.TOTL.KN,0.0
SL.SRV.EMPL.ZS,0.0
NY.GNP.ATLS.CD,0.0
SL.SRV.EMPL.FE.ZS,0.0
NY.GNP.MKTP.CD,0.0
NY.GNP.MKTP.CN,0.0
SL.SRV.0714.FE.ZS,0.0
NY.GNP.MKTP.CN.AD,0.0
NY.GNP.MKTP.KD,0.0
NY.GNP.MKTP.PP.KD,0.0
NY.GNP.PCAP.CD,0.0
SL.IND.EMPL.ZS,0.0
SL.TLF.0714.SW.FE.ZS,0.0
NY.GNP.PCAP.CN,0.0
NY.GNP.PCAP.KD.ZG,0.0
SL.GDP.PCAP.EM.KD,0.0
SL.FAM.WORK.MA.ZS,0.0
SL.FAM.WORK.FE.ZS,0.0
NY.GNP.PCAP.PP.KD,0.0
NY.TAX.NIND.CD,0.0
SL.EMP.WORK.ZS,0.0
SL.EMP.WORK.MA.ZS,0.0
SL.EMP.WORK.FE.ZS,0.0
SL.EMP.VULN.ZS,0.0
SL.TLF.0714.SW.FE.TM,0.0
SL.TLF.0714.SW.MA.TM,0.0
NY.ADJ.NNTY.KD,0.0
NY.GDP.MKTP.CD,0.0
SL.TLF.CACT.FE.ZS,0.0
SL.TLF.CACT.FE.NE.ZS,0.0
NY.ADJ.NNTY.PC.CD,0.0
SL.TLF.BASC.MA.ZS,0.0
NY.EXP.CAPM.KN,0.0
NY.GDP.DEFL.KD.ZG.AD,0.0
SL.TLF.ADVN.MA.ZS,0.0
NY.GDP.FCST.CD,0.0
NY.GDP.FCST.CN,0.0
NY.GDP.FCST.KD,0.0
NY.GDP.MINR.RT.ZS,0.0
SL.TLF.ACTI.1524.MA.ZS,0.0
NY.GDP.PETR.RT.ZS,0.0
NY.GDP.MKTP.CN,0.0
SL.TLF.ACTI.1524.FE.ZS,0.0
SL.TLF.0714.ZS,0.0
NY.GDP.MKTP.KD,0.0
SL.TLF.0714.WK.TM,0.0
SL.TLF.0714.WK.MA.ZS,0.0
NY.GDP.MKTP.KN,0.0
NY.GDP.MKTP.PP.CD,0.0
NY.GDP.MKTP.PP.KD,0.0
NY.GDP.PCAP.CN,0.0
NY.GDP.PCAP.PP.KD,0.0
per_si_allsi.cov_q5_tot,0.0
